latitude,longitude,valid_time_168,prate_168,prate_168_binned,t2m_168,t2m_168_binned,si10_168,si10_168_binned,sde_168,sde_168_binned
22.2,70.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.745056,15 to 20 C,1.6532147,.1 to 5 m/s,0.0,0 to .1 m
22.2,70.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.64505,15 to 20 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
22.2,70.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.670044,15 to 20 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
22.2,70.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.795044,15 to 20 C,1.6532147,.1 to 5 m/s,0.0,0 to .1 m
22.2,70.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.570038,15 to 20 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
22.2,71.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.495056,15 to 20 C,1.3032147,.1 to 5 m/s,0.0,0 to .1 m
22.2,71.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.445038,15 to 20 C,0.8532146,.1 to 5 m/s,0.0,0 to .1 m
22.2,71.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.420044,15 to 20 C,0.8532146,.1 to 5 m/s,0.0,0 to .1 m
22.2,71.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,18.745056,15 to 20 C,1.1032146,.1 to 5 m/s,0.0,0 to .1 m
22.2,71.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,18.170044,15 to 20 C,1.3532146,.1 to 5 m/s,0.0,0 to .1 m
22.2,71.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,17.620056,15 to 20 C,1.6532147,.1 to 5 m/s,0.0,0 to .1 m
22.2,72.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,16.920044,15 to 20 C,1.9532146,.1 to 5 m/s,0.0,0 to .1 m
22.2,72.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,17.620056,15 to 20 C,2.0532146,.1 to 5 m/s,0.0,0 to .1 m
22.2,72.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,20.045044,20 to 25 C,2.2032146,.1 to 5 m/s,0.0,0 to .1 m
22.2,72.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,21.64505,20 to 25 C,2.2032146,.1 to 5 m/s,0.0,0 to .1 m
22.2,72.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.745056,15 to 20 C,1.6532147,.1 to 5 m/s,0.0,0 to .1 m
22.2,72.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,18.64505,15 to 20 C,1.1032146,.1 to 5 m/s,0.0,0 to .1 m
22.2,72.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,18.045044,15 to 20 C,1.1032146,.1 to 5 m/s,0.0,0 to .1 m
22.2,73.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,18.295044,15 to 20 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
22.2,73.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.620056,15 to 20 C,2.4532146,.1 to 5 m/s,0.0,0 to .1 m
22.2,73.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.945038,15 to 20 C,2.7532146,.1 to 5 m/s,0.0,0 to .1 m
22.2,73.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.245056,15 to 20 C,3.0032146,.1 to 5 m/s,0.0,0 to .1 m
22.2,73.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,17.39505,15 to 20 C,2.9032147,.1 to 5 m/s,0.0,0 to .1 m
22.2,73.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.39505,10 to 15 C,2.0532146,.1 to 5 m/s,0.0,0 to .1 m
22.2,73.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.27005,10 to 15 C,2.0032146,.1 to 5 m/s,0.0,0 to .1 m
22.2,74.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.495056,10 to 15 C,2.3032146,.1 to 5 m/s,0.0,0 to .1 m
22.2,74.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.745056,10 to 15 C,2.0532146,.1 to 5 m/s,0.0,0 to .1 m
22.2,74.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.670044,10 to 15 C,0.75321466,.1 to 5 m/s,0.0,0 to .1 m
22.2,74.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.120056,15 to 20 C,0.40321463,.1 to 5 m/s,0.0,0 to .1 m
22.2,74.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.245056,15 to 20 C,0.40321463,.1 to 5 m/s,0.0,0 to .1 m
22.2,74.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.295044,15 to 20 C,0.40321463,.1 to 5 m/s,0.0,0 to .1 m
22.2,75.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.370056,15 to 20 C,0.30321464,.1 to 5 m/s,0.0,0 to .1 m
22.2,75.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.945038,15 to 20 C,0.25321466,.1 to 5 m/s,0.0,0 to .1 m
22.2,75.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.89505,15 to 20 C,0.40321463,.1 to 5 m/s,0.0,0 to .1 m
22.2,75.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.670044,15 to 20 C,0.45321465,.1 to 5 m/s,0.0,0 to .1 m
22.2,75.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.64505,15 to 20 C,0.40321463,.1 to 5 m/s,0.0,0 to .1 m
22.2,75.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.420044,15 to 20 C,0.45321465,.1 to 5 m/s,0.0,0 to .1 m
22.2,75.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.795044,10 to 15 C,0.45321465,.1 to 5 m/s,0.0,0 to .1 m
22.35,60.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,26.420044,25 to 30 C,4.0532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,60.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,26.620056,25 to 30 C,4.3032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,60.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,26.920044,25 to 30 C,4.3532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,60.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.245056,25 to 30 C,4.3032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,60.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.445038,25 to 30 C,4.0532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,60.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.545044,25 to 30 C,3.6532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,60.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.570038,25 to 30 C,3.2032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,61.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.545044,25 to 30 C,2.8532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,61.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.52005,25 to 30 C,2.5032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,61.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.420044,25 to 30 C,2.3032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,61.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.370056,25 to 30 C,2.2032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,61.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.320038,25 to 30 C,2.0532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,61.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.27005,25 to 30 C,1.9532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,61.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.245056,25 to 30 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
22.35,62.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.195038,25 to 30 C,1.7532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,62.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.14505,25 to 30 C,1.6532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,62.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.070038,25 to 30 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,62.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.070038,25 to 30 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,62.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.120056,25 to 30 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,62.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.14505,25 to 30 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,63.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.14505,25 to 30 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,63.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.14505,25 to 30 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,63.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.14505,25 to 30 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,63.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.14505,25 to 30 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,63.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.120056,25 to 30 C,1.6532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,63.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.120056,25 to 30 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
22.35,63.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.14505,25 to 30 C,2.0032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,64.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.245056,25 to 30 C,2.2532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,64.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.39505,25 to 30 C,2.6532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,64.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.495056,25 to 30 C,3.0032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,64.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.570038,25 to 30 C,3.3532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,64.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.64505,25 to 30 C,3.6532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,64.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.695038,25 to 30 C,4.003215,.1 to 5 m/s,0.0,0 to .1 m
22.35,64.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.795044,25 to 30 C,4.3032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,65.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.89505,25 to 30 C,4.6532145,.1 to 5 m/s,0.0,0 to .1 m
22.35,65.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.945038,25 to 30 C,4.9532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,65.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.02005,25 to 30 C,5.253215,5 to 10 m/s,0.0,0 to .1 m
22.35,65.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.070038,25 to 30 C,5.6532145,5 to 10 m/s,0.0,0 to .1 m
22.35,65.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.170044,25 to 30 C,6.0532146,5 to 10 m/s,0.0,0 to .1 m
22.35,65.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.295044,25 to 30 C,6.503215,5 to 10 m/s,0.0,0 to .1 m
22.35,66.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.370056,25 to 30 C,6.9532146,5 to 10 m/s,0.0,0 to .1 m
22.35,66.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.445038,25 to 30 C,7.0532146,5 to 10 m/s,0.0,0 to .1 m
22.35,66.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.545044,25 to 30 C,6.753215,5 to 10 m/s,0.0,0 to .1 m
22.35,66.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.620056,25 to 30 C,6.3032146,5 to 10 m/s,0.0,0 to .1 m
22.35,66.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.64505,25 to 30 C,5.8532147,5 to 10 m/s,0.0,0 to .1 m
22.35,66.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.620056,25 to 30 C,5.6032147,5 to 10 m/s,0.0,0 to .1 m
22.35,66.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.64505,25 to 30 C,5.2032146,5 to 10 m/s,0.0,0 to .1 m
22.35,67.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.620056,25 to 30 C,4.8032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,67.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.545044,25 to 30 C,4.503215,.1 to 5 m/s,0.0,0 to .1 m
22.35,67.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.495056,25 to 30 C,4.3532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,67.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.420044,25 to 30 C,4.3532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,67.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.39505,25 to 30 C,4.3532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,67.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.39505,25 to 30 C,4.4532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,67.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.420044,25 to 30 C,4.4532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,68.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.445038,25 to 30 C,4.6532145,.1 to 5 m/s,0.0,0 to .1 m
22.35,68.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.495056,25 to 30 C,4.753215,.1 to 5 m/s,0.0,0 to .1 m
22.35,68.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.495056,25 to 30 C,4.8032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,68.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.52005,25 to 30 C,4.503215,.1 to 5 m/s,0.0,0 to .1 m
22.35,68.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,28.445038,25 to 30 C,3.7532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,68.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.64505,25 to 30 C,2.5032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,69.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,25.39505,25 to 30 C,1.1032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,69.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,25.370056,25 to 30 C,1.3032147,.1 to 5 m/s,0.0,0 to .1 m
22.35,69.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,24.820038,20 to 25 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
22.35,69.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,23.695038,20 to 25 C,2.0532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,69.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,21.945038,20 to 25 C,1.8532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,69.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,20.495056,20 to 25 C,1.3532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,69.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,20.02005,20 to 25 C,1.1032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,70.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.870056,15 to 20 C,1.2032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,70.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.195038,15 to 20 C,1.7532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,70.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.420044,15 to 20 C,1.9532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,70.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.320038,15 to 20 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
22.35,70.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.320038,15 to 20 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,70.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.64505,15 to 20 C,1.5032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,70.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.745056,15 to 20 C,1.5032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,71.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.670044,15 to 20 C,1.1532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,71.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.695038,15 to 20 C,0.50321466,.1 to 5 m/s,0.0,0 to .1 m
22.35,71.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,20.170044,20 to 25 C,0.45321465,.1 to 5 m/s,0.0,0 to .1 m
22.35,71.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,18.77005,15 to 20 C,0.65321463,.1 to 5 m/s,0.0,0 to .1 m
22.35,71.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,17.995056,15 to 20 C,0.95321465,.1 to 5 m/s,0.0,0 to .1 m
22.35,71.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,17.445038,15 to 20 C,1.4032147,.1 to 5 m/s,0.0,0 to .1 m
22.35,72.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,16.795044,15 to 20 C,1.7532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,72.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,16.77005,15 to 20 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
22.35,72.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,17.570038,15 to 20 C,1.8532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,72.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,18.170044,15 to 20 C,1.8532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,72.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,17.295044,15 to 20 C,1.6532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,72.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,17.870056,15 to 20 C,1.5032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,72.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,18.870056,15 to 20 C,1.1532147,.1 to 5 m/s,0.0,0 to .1 m
22.35,73.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,19.945038,15 to 20 C,1.2032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,73.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,20.920044,20 to 25 C,2.2032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,73.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,21.170044,20 to 25 C,2.5532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,73.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,20.695038,20 to 25 C,2.1032147,.1 to 5 m/s,0.0,0 to .1 m
22.35,73.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,18.995056,15 to 20 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,73.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.52005,15 to 20 C,0.90321463,.1 to 5 m/s,0.0,0 to .1 m
22.35,73.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.745056,10 to 15 C,1.5032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,74.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.870056,10 to 15 C,2.2032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,74.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.27005,15 to 20 C,2.2032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,74.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.420044,15 to 20 C,1.4032147,.1 to 5 m/s,0.0,0 to .1 m
22.35,74.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.795044,15 to 20 C,1.2032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,74.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,16.320038,15 to 20 C,1.2032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,74.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,16.695038,15 to 20 C,1.4032147,.1 to 5 m/s,0.0,0 to .1 m
22.35,75.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,16.620056,15 to 20 C,1.8532146,.1 to 5 m/s,0.0,0 to .1 m
22.35,75.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,16.870056,15 to 20 C,2.0032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,75.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,16.545044,15 to 20 C,2.1032147,.1 to 5 m/s,0.0,0 to .1 m
22.35,75.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,16.370056,15 to 20 C,2.1032147,.1 to 5 m/s,0.0,0 to .1 m
22.35,75.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,17.045044,15 to 20 C,2.0032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,75.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,17.370056,15 to 20 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
22.35,75.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,16.570038,15 to 20 C,1.1532147,.1 to 5 m/s,0.0,0 to .1 m
22.5,60.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,26.670044,25 to 30 C,3.6532147,.1 to 5 m/s,0.0,0 to .1 m
22.5,60.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,26.820038,25 to 30 C,3.8032146,.1 to 5 m/s,0.0,0 to .1 m
22.5,60.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.02005,25 to 30 C,3.9032147,.1 to 5 m/s,0.0,0 to .1 m
22.5,60.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.195038,25 to 30 C,3.9032147,.1 to 5 m/s,0.0,0 to .1 m
22.5,60.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.370056,25 to 30 C,3.8032146,.1 to 5 m/s,0.0,0 to .1 m
22.5,60.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.495056,25 to 30 C,3.4532146,.1 to 5 m/s,0.0,0 to .1 m
22.5,60.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.495056,25 to 30 C,3.1032147,.1 to 5 m/s,0.0,0 to .1 m
22.5,61.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.445038,25 to 30 C,2.7532146,.1 to 5 m/s,0.0,0 to .1 m
22.5,61.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.39505,25 to 30 C,2.4532146,.1 to 5 m/s,0.0,0 to .1 m
22.5,61.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.295044,25 to 30 C,2.2532146,.1 to 5 m/s,0.0,0 to .1 m
22.5,61.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.27005,25 to 30 C,2.1032147,.1 to 5 m/s,0.0,0 to .1 m
22.5,61.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.245056,25 to 30 C,2.0532146,.1 to 5 m/s,0.0,0 to .1 m
22.5,61.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.195038,25 to 30 C,2.0032146,.1 to 5 m/s,0.0,0 to .1 m
22.5,61.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.195038,25 to 30 C,1.9532146,.1 to 5 m/s,0.0,0 to .1 m
22.5,62.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.170044,25 to 30 C,1.8532146,.1 to 5 m/s,0.0,0 to .1 m
22.5,62.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.14505,25 to 30 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
22.5,62.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.120056,25 to 30 C,1.7532146,.1 to 5 m/s,0.0,0 to .1 m
22.5,62.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.070038,25 to 30 C,1.7532146,.1 to 5 m/s,0.0,0 to .1 m
22.5,62.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.045044,25 to 30 C,1.7532146,.1 to 5 m/s,0.0,0 to .1 m
22.5,62.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.045044,25 to 30 C,1.6532147,.1 to 5 m/s,0.0,0 to .1 m
22.5,63.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.070038,25 to 30 C,1.6532147,.1 to 5 m/s,0.0,0 to .1 m
22.5,63.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.070038,25 to 30 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
22.5,63.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.070038,25 to 30 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
22.5,63.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.070038,25 to 30 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
22.5,63.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.045044,25 to 30 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
22.5,63.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.045044,25 to 30 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
22.5,63.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.070038,25 to 30 C,1.7532146,.1 to 5 m/s,0.0,0 to .1 m
22.5,64.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.14505,25 to 30 C,2.0032146,.1 to 5 m/s,0.0,0 to .1 m
22.5,64.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.245056,25 to 30 C,2.2532146,.1 to 5 m/s,0.0,0 to .1 m
22.5,64.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.320038,25 to 30 C,2.6532147,.1 to 5 m/s,0.0,0 to .1 m
22.5,64.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,27.420044,25 to 30 C,3.0032146,.1 to 5 m/s,0.0,0 to .1 m
